ID,Tanggal,Value
UDRCF3B,2025-04-22 09:00:00Z,51
UDRCF3B,2025-04-22 10:00:00Z,52
UDRCF3B,2025-04-22 11:00:00Z,52
UDRCF3B,2025-04-22 12:00:00Z,52
UDRCF3B,2025-04-22 13:00:00Z,53
UDRCF3B,2025-04-22 14:00:00Z,53
UDRCF3B,2025-04-22 15:00:00Z,53
UDRCF3B,2025-04-22 16:00:00Z,53
UDRCF3B,2025-04-22 17:00:00Z,53
UDRCF3B,2025-04-22 18:00:00Z,52
UDRCF3B,2025-04-22 19:00:00Z,53
UDRCF3B,2025-04-22 20:00:00Z,52
UDRCF3B,2025-04-22 21:00:00Z,54
UDRCF3B,2025-04-22 22:00:00Z,54
UDRCF3B,2025-04-22 23:00:00Z,54
UDRCF3B,2025-04-23 00:00:00Z,54
UDRCF3B,2025-04-23 01:00:00Z,55
UDRCF3B,2025-04-23 02:00:00Z,56
UDRCF3B,2025-04-23 03:00:00Z,57
UDRCF3B,2025-04-23 04:00:00Z,58
UDRCF3B,2025-04-23 05:00:00Z,59
UDRCF3B,2025-04-23 06:00:00Z,58
UDRCF3B,2025-04-23 07:00:00Z,58
UDRCF3B,2025-04-23 08:00:00Z,57
UDRCF3B,2025-04-23 09:00:00Z,57
UDRCF3B,2025-04-23 10:00:00Z,58
UDRCF3B,2025-04-23 11:00:00Z,57
UDRB5B4,2025-04-21 12:00:00Z,48
UDRB5B4,2025-04-21 13:00:00Z,48
UDRB5B4,2025-04-21 14:00:00Z,49
UDRB5B4,2025-04-21 15:00:00Z,49
UDRB5B4,2025-04-21 16:00:00Z,49
UDRB5B4,2025-04-21 17:00:00Z,50
UDRB5B4,2025-04-21 18:00:00Z,50
UDRB5B4,2025-04-21 19:00:00Z,51
UDRB5B4,2025-04-21 20:00:00Z,51
UDRB5B4,2025-04-21 21:00:00Z,51
UDRB5B4,2025-04-21 22:00:00Z,52
UDRB5B4,2025-04-21 23:00:00Z,52
UDRB5B4,2025-04-22 00:00:00Z,53
UDRB5B4,2025-04-22 01:00:00Z,55
UDRB5B4,2025-04-22 02:00:00Z,59
UDRB5B4,2025-04-22 03:00:00Z,62
UDRB5B4,2025-04-22 04:00:00Z,63
UDRB5B4,2025-04-22 05:00:00Z,65
UDRB5B4,2025-04-22 06:00:00Z,67
UDRB5B4,2025-04-22 07:00:00Z,69
UDRB5B4,2025-04-22 08:00:00Z,71
UDRB5B4,2025-04-22 09:00:00Z,74
UDRB5B4,2025-04-22 10:00:00Z,74
UDRB5B4,2025-04-22 11:00:00Z,74
UDRB5B4,2025-04-22 12:00:00Z,73
UDRB5B4,2025-04-22 13:00:00Z,73
UDRB5B4,2025-04-22 14:00:00Z,73
UDRB5B4,2025-04-22 15:00:00Z,75
UDRB5B4,2025-04-22 16:00:00Z,75
UDRB5B4,2025-04-22 17:00:00Z,75
UDRB5B4,2025-04-22 18:00:00Z,75
UDRB5B4,2025-04-22 19:00:00Z,76
UDRB5B4,2025-04-22 20:00:00Z,76
UDRB5B4,2025-04-22 21:00:00Z,77
UDRB5B4,2025-04-22 22:00:00Z,77
UDRB5B4,2025-04-22 23:00:00Z,76
UDRB5B4,2025-04-23 00:00:00Z,73
UDRB5B4,2025-04-23 01:00:00Z,72
UDRB5B4,2025-04-23 02:00:00Z,70
UDRB5B4,2025-04-23 03:00:00Z,69
UDRB5B4,2025-04-23 04:00:00Z,68
UDRB5B4,2025-04-23 05:00:00Z,68
UDRB5B4,2025-04-23 06:00:00Z,67
UDRB5B4,2025-04-23 07:00:00Z,68
UDRB5B4,2025-04-23 08:00:00Z,68
UDRB5B4,2025-04-23 09:00:00Z,67
UDRB5B4,2025-04-23 10:00:00Z,67
UDRB5B4,2025-04-23 11:00:00Z,66
UDR840C,2025-04-21 12:00:00Z,59
UDR840C,2025-04-21 13:00:00Z,60
UDR840C,2025-04-21 14:00:00Z,60
UDR840C,2025-04-21 15:00:00Z,59
UDR840C,2025-04-21 16:00:00Z,59
UDR840C,2025-04-21 17:00:00Z,59
UDR840C,2025-04-21 18:00:00Z,59
UDR840C,2025-04-21 19:00:00Z,60
UDR840C,2025-04-21 20:00:00Z,61
UDR840C,2025-04-21 21:00:00Z,61
UDR840C,2025-04-21 22:00:00Z,62
UDR840C,2025-04-21 23:00:00Z,64
UDR840C,2025-04-22 00:00:00Z,68
UDR840C,2025-04-22 01:00:00Z,75
UDR840C,2025-04-22 02:00:00Z,78
UDR840C,2025-04-22 03:00:00Z,80
UDR840C,2025-04-22 04:00:00Z,83
UDR840C,2025-04-22 05:00:00Z,86
UDR840C,2025-04-22 06:00:00Z,91
UDR840C,2025-04-22 07:00:00Z,96
UDR840C,2025-04-22 08:00:00Z,101
UDR840C,2025-04-22 09:00:00Z,104
UDR840C,2025-04-22 10:00:00Z,105
UDR840C,2025-04-22 11:00:00Z,0
UDR840C,2025-04-22 12:00:00Z,0
UDR840C,2025-04-22 13:00:00Z,0
UDR840C,2025-04-22 14:00:00Z,0
UDR840C,2025-04-22 15:00:00Z,0
UDR840C,2025-04-22 16:00:00Z,0
UDR840C,2025-04-22 17:00:00Z,0
UDR840C,2025-04-22 18:00:00Z,0
UDR840C,2025-04-22 19:00:00Z,0
